,agg_scores,exp_scores,cell_type_category
pseudobulk_164,0.17641188821289577,2.162778377532959,connective
pseudobulk_165,0.1513537169666949,1.4850813150405884,connective
pseudobulk_166,0.18798183416947611,1.6905676126480103,muscle
pseudobulk_167,0.1760568615281941,1.6338967084884644,muscle
pseudobulk_168,0.1747043262002979,1.6991220712661743,connective
pseudobulk_169,0.1937818475998923,1.9472934007644653,muscle
pseudobulk_170,0.1919314911356182,1.7274389266967773,connective
pseudobulk_171,0.19573563488665818,2.14099383354187,connective
pseudobulk_172,0.14797155198175332,1.7310312986373901,epithelial
pseudobulk_173,0.1900123608065756,2.087724447250366,connective
pseudobulk_174,0.1787385068600986,2.025315523147583,connective
pseudobulk_175,0.1831678189337244,1.7868843078613281,connective
pseudobulk_176,0.15979655948467403,1.6634801626205444,connective
pseudobulk_177,0.15876450098585201,1.573610782623291,connective
pseudobulk_178,0.1701112388400348,2.1102941036224365,connective
pseudobulk_179,0.1447074708994466,1.5856894254684448,epithelial
pseudobulk_180,0.1749421999556931,2.033541440963745,connective
pseudobulk_181,0.14591888338327272,1.5202932357788086,epithelial
pseudobulk_182,0.1846193239325646,1.6473933458328247,connective
pseudobulk_183,0.19925056223291768,1.8877253532409668,connective
pseudobulk_184,0.1785210735397401,1.512805700302124,connective
pseudobulk_185,0.18423814547713752,1.7051019668579102,connective
pseudobulk_186,0.18436807778198142,1.661010980606079,connective
pseudobulk_187,0.1980058990884558,1.8817006349563599,connective
pseudobulk_188,0.18823904264718158,1.9157962799072266,connective
pseudobulk_189,0.1845201492542388,1.7857667207717896,connective
pseudobulk_190,0.18229268409777308,1.8320515155792236,connective
pseudobulk_191,0.1566167342243704,1.5944676399230957,connective
pseudobulk_192,0.180128574487752,1.8328388929367065,connective
pseudobulk_193,0.18426227290183203,1.7704203128814697,connective
pseudobulk_194,0.1580513586523002,1.8786126375198364,immune
pseudobulk_195,0.1503778452752148,1.7379648685455322,immune
pseudobulk_196,0.1445405298145478,1.6951744556427002,immune
pseudobulk_197,0.1557586045819321,2.05774188041687,immune
pseudobulk_198,0.13856153195956608,1.3718408346176147,immune
pseudobulk_199,0.15936712455004348,1.9248727560043335,immune
pseudobulk_200,0.15242603182559697,1.4776962995529175,immune
pseudobulk_201,0.16276674700202268,1.7601463794708252,immune
pseudobulk_202,0.1461110194322815,1.5980641841888428,immune
pseudobulk_203,0.1607023864053178,1.6215349435806274,immune
pseudobulk_204,0.16466492411836833,1.9836329221725464,immune
pseudobulk_205,0.1448140830616454,1.7765189409255981,immune
pseudobulk_206,0.151409555925055,1.3761382102966309,immune
pseudobulk_207,0.1666377376532172,1.679491400718689,immune
pseudobulk_208,0.153714417305308,1.779563307762146,immune
pseudobulk_209,0.1516064407187504,1.9291515350341797,immune
pseudobulk_210,0.15602761402260398,1.6561501026153564,immune
pseudobulk_211,0.1596501690219146,1.2850874662399292,immune
pseudobulk_212,0.1388527970411802,1.3973190784454346,immune
pseudobulk_213,0.1521692894166326,2.013650417327881,immune
pseudobulk_214,0.14243584166979298,1.1569234132766724,immune
pseudobulk_215,0.15098892361856878,1.6155564785003662,immune
pseudobulk_216,0.1429747386137009,1.396517276763916,immune
pseudobulk_217,0.1501848808256898,1.7652153968811035,immune
pseudobulk_218,0.173915750929153,1.5623608827590942,epithelial
pseudobulk_219,0.1765055606374507,1.7988133430480957,epithelial
pseudobulk_220,0.17345921252854019,1.7496814727783203,epithelial
pseudobulk_221,0.1720205647870884,1.5259541273117065,epithelial
pseudobulk_222,0.1844704539980726,1.916864275932312,epithelial
pseudobulk_223,0.18944149848539238,2.207313060760498,epithelial
pseudobulk_224,0.164208456641062,2.107163906097412,epithelial
pseudobulk_225,0.1550419855630013,2.00053071975708,epithelial
pseudobulk_226,0.17411358421668283,1.9668612480163574,epithelial
pseudobulk_227,0.16928606375586128,1.8470706939697266,epithelial
pseudobulk_228,0.1648145986255245,1.7748831510543823,epithelial
pseudobulk_229,0.1733691549161437,1.7001975774765015,epithelial
pseudobulk_230,0.14774839708115758,1.7436603307724,epithelial
pseudobulk_231,0.1730417193612069,2.107379913330078,epithelial
pseudobulk_232,0.18078158702701233,2.1716842651367188,epithelial
pseudobulk_233,0.1639377890387537,1.6448816061019897,epithelial
pseudobulk_234,0.1649006219813588,1.975350022315979,epithelial
pseudobulk_235,0.1426087619038287,1.509437084197998,epithelial
pseudobulk_236,0.1670965276425694,1.9183789491653442,epithelial
pseudobulk_237,0.1664347646292283,2.1052160263061523,epithelial
pseudobulk_238,0.18016088532749422,1.9866697788238525,epithelial
pseudobulk_239,0.17393388866912432,1.7238863706588745,epithelial
pseudobulk_240,0.17286364373285198,1.6719512939453125,epithelial
pseudobulk_241,0.16139007639139769,2.093724489212036,epithelial
pseudobulk_242,0.1615124928066492,1.9465217590332031,epithelial
pseudobulk_243,0.1628840691409991,1.9701060056686401,epithelial
pseudobulk_244,0.16744595428462938,1.689371109008789,epithelial
pseudobulk_245,0.15548906917683647,1.6794174909591675,epithelial
pseudobulk_246,0.15738327987491993,1.589207410812378,epithelial
pseudobulk_247,0.16205618937965371,1.5700125694274902,epithelial
pseudobulk_248,0.1657929479842995,1.980473279953003,epithelial
pseudobulk_249,0.15645069268066322,1.7147995233535767,epithelial
pseudobulk_250,0.151414456660858,1.343526005744934,epithelial
pseudobulk_251,0.1309910045820279,1.2379026412963867,epithelial
pseudobulk_252,0.1518003777600812,1.4281681776046753,epithelial
pseudobulk_253,0.1346063067903731,1.6523826122283936,macroglial
pseudobulk_254,0.1833666817983601,1.8785414695739746,macroglial
pseudobulk_255,0.16867819160688546,2.0467753410339355,endothelial
pseudobulk_256,0.1795421149581661,1.8009397983551025,macroglial
pseudobulk_257,0.15213859576033306,1.6074438095092773,connective
pseudobulk_258,0.1756218587979663,1.3618165254592896,macroglial
pseudobulk_259,0.1553871675860122,1.7347235679626465,macroglial
pseudobulk_260,0.1475859432248384,1.5836089849472046,macroglial
pseudobulk_261,0.1790666400920587,1.8503050804138184,macroglial
pseudobulk_262,0.1506504453718649,1.5850818157196045,macroglial
pseudobulk_263,0.18576864164788148,1.9003140926361084,pericyte
pseudobulk_264,0.1724939828272897,2.0102052688598633,macroglial
pseudobulk_265,0.1690606041811393,2.0545318126678467,endothelial
pseudobulk_266,0.1627063113264728,1.932037353515625,pericyte
pseudobulk_267,0.1686605977592978,1.4092209339141846,macroglial
pseudobulk_268,0.1726729137590144,1.6085344552993774,endothelial
pseudobulk_269,0.17608493787702048,1.45136559009552,endothelial
pseudobulk_270,0.1509593441151069,1.4502278566360474,connective
pseudobulk_271,0.1846037224167947,1.9087756872177124,macroglial
pseudobulk_272,0.1806536404183122,1.5690133571624756,macroglial
pseudobulk_273,0.1736171731026828,2.138916492462158,endothelial
pseudobulk_274,0.14338940021116148,1.3437755107879639,macroglial
pseudobulk_275,0.11151556725962922,1.561536431312561,neuronal
pseudobulk_276,0.1684335920726868,1.6984025239944458,macroglial
pseudobulk_277,0.1518376203021022,1.6103744506835938,macroglial
pseudobulk_278,0.1750613201875228,1.5380291938781738,macroglial
pseudobulk_279,0.18584767170250288,1.9701000452041626,macroglial
pseudobulk_280,0.1620814985362798,1.703476071357727,endothelial
pseudobulk_281,0.13919584848917887,1.561837077140808,macroglial
pseudobulk_282,0.18045010417699658,1.8214424848556519,macroglial
pseudobulk_283,0.10685306534287403,0.8347265124320984,macroglial
pseudobulk_284,0.09581766631163081,1.6796382665634155,neuronal
pseudobulk_285,0.1359629106009364,0.7695842385292053,macroglial
